id,pred_realmlp_full_data
0.0,0.9971707463264465
1.0,0.011783433146774769
2.0,0.016961775720119476
3.0,0.031850896775722504
4.0,0.9979888200759888
5.0,0.9937888979911804
6.0,0.9175650477409363
7.0,0.024966012686491013
8.0,0.17157776653766632
9.0,0.08606260269880295
10.0,0.01859903708100319
11.0,0.0074589136056602
12.0,0.12516723573207855
13.0,0.026696832850575447
14.0,0.9469456672668457
15.0,0.24071989953517914
16.0,0.14143112301826477
17.0,0.9820477962493896
18.0,0.6260150671005249
19.0,0.0027881411369889975
20.0,0.8606131672859192
21.0,0.37332963943481445
22.0,0.010411498136818409
23.0,0.01348479650914669
24.0,0.890720784664154
25.0,0.011979466304183006
26.0,0.027816247195005417
27.0,0.9002972841262817
28.0,0.9432423710823059
29.0,0.9696274995803833
30.0,0.9113636016845703
31.0,0.9322380423545837
32.0,0.4812873303890228
33.0,0.9601784944534302
34.0,0.03726474940776825
35.0,0.4756932854652405
36.0,0.9461573958396912
37.0,0.8228908181190491
38.0,0.8923841118812561
39.0,0.9979963898658752
40.0,0.9916409254074097
41.0,0.06712095439434052
42.0,0.16377463936805725
43.0,0.07231941819190979
44.0,0.5292689800262451
45.0,0.011742398142814636
46.0,0.43082714080810547
47.0,0.0728699192404747
48.0,0.23786351084709167
49.0,0.44716396927833557
50.0,0.014672200195491314
51.0,0.9586653113365173
52.0,0.9434877634048462
53.0,0.9055595993995667
54.0,0.173817977309227
55.0,0.9864798188209534
56.0,0.0038214672822505236
57.0,0.006860859226435423
58.0,0.940232515335083
59.0,0.7109481692314148
60.0,0.9886065125465393
61.0,0.9634374976158142
62.0,0.9868236780166626
63.0,0.9821271300315857
64.0,0.03202829882502556
65.0,0.01571481302380562
66.0,0.06912631541490555
67.0,0.017075976356863976
68.0,0.0046776956878602505
69.0,0.9948762059211731
70.0,0.11057287454605103
71.0,0.017756139859557152
72.0,0.2646191418170929
73.0,0.5610952973365784
74.0,0.9823262095451355
75.0,0.23272430896759033
76.0,0.006285046227276325
77.0,0.40977105498313904
78.0,0.9902034997940063
79.0,0.004453393630683422
80.0,0.9847493767738342
81.0,0.9823947548866272
82.0,0.4237191379070282
83.0,0.4959236979484558
84.0,0.006087204907089472
85.0,0.013169489800930023
86.0,0.028822124004364014
87.0,0.9384966492652893
88.0,0.94593346118927
89.0,0.056625787168741226
90.0,0.006145214196294546
91.0,0.012728722766041756
92.0,0.870011568069458
93.0,0.005422472022473812
94.0,0.3238449990749359
95.0,0.9521991610527039
96.0,0.274308979511261
97.0,0.922964334487915
98.0,0.007596042938530445
99.0,0.4543021023273468
100.0,0.6750427484512329
101.0,0.08996281027793884
102.0,0.9138089418411255
103.0,0.8251860737800598
104.0,0.18422019481658936
105.0,0.009924711659550667
106.0,0.3516530394554138
107.0,0.31488126516342163
108.0,0.5308627486228943
109.0,0.9311103820800781
110.0,0.9847055077552795
111.0,0.5193044543266296
112.0,0.9173822999000549
113.0,0.007956531830132008
114.0,0.8179538249969482
115.0,0.7843424677848816
116.0,0.8494434356689453
117.0,0.42383822798728943
118.0,0.2581334114074707
119.0,0.9814473390579224
120.0,0.9349169731140137
121.0,0.9282197952270508
122.0,0.06180977821350098
123.0,0.028520744293928146
124.0,0.8704887628555298
125.0,0.8713266849517822
126.0,0.013585337437689304
127.0,0.09745337814092636
128.0,0.3223198652267456
129.0,0.9990652203559875
130.0,0.813296914100647
131.0,0.005480394698679447
132.0,0.015031038783490658
133.0,0.0687534511089325
134.0,0.037558529525995255
135.0,0.006432285998016596
136.0,0.33229193091392517
